
0               SN.node[0].MobilityManager               initial location(x:y:z) is 0:0:0
0               SN.node[1].MobilityManager               initial location(x:y:z) is 1:10:0
0               SN.node[2].MobilityManager               initial location(x:y:z) is 1:30:0
34.331216758149 SN.node[3].Communication.Routing         GPSR ---> RouteTable entry updated- Node [3]: [2;1;30]
35.858552173993 SN.node[0].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [0], rand=0.645894
35.859020173992 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
35.859020173992 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:0
35.859020173992 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
35.859020173992 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [0;0;0]
37.80848639554  SN.node[3].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [3], rand=0.384382
37.808954395539 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
37.808954395539 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:3
37.808954395539 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
37.808954395539 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [3;1;50]
44.88445634903  SN.node[1].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [1], rand=0.437587
44.884924349029 SN.node[0].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
44.884924349029 SN.node[0].Communication.Routing         GPSR----> BeaconPacket received from:1
44.884924349029 SN.node[0].Communication.Routing         GPSR ---> Updating route Table
44.884924349029 SN.node[0].Communication.Routing         GPSR ---> RouteTable entry updated- Node [0]: [1;1;10]
44.884924349029 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
44.884924349029 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:1
44.884924349029 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
44.884924349029 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [1;1;10]
47.401105589545 SN.node[2].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [2], rand=0.297535
47.401573589544 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
47.401573589544 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:2
47.401573589544 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
47.401573589544 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [2;1;30]
47.401573589544 SN.node[3].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
47.401573589544 SN.node[3].Communication.Routing         GPSR----> BeaconPacket received from:2
47.401573589544 SN.node[3].Communication.Routing         GPSR ---> Updating route Table
47.401573589544 SN.node[3].Communication.Routing         GPSR ---> RouteTable entry updated- Node [3]: [2;1;30]
48.952692301987 SN.node[3].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [3], rand=0.891773
48.953160301986 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
48.953160301986 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:3
48.953160301986 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
48.953160301986 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [3;1;50]
49.108794579991 SN.node[0].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [0], rand=0.056713
49.10926257999  SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
49.10926257999  SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:0
49.10926257999  SN.node[1].Communication.Routing         GPSR ---> Updating route Table
49.10926257999  SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [0;0;0]
56.457112070893 SN.node[1].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [1], rand=0.963663
56.457580070892 SN.node[0].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
56.457580070892 SN.node[0].Communication.Routing         GPSR----> BeaconPacket received from:1
56.457580070892 SN.node[0].Communication.Routing         GPSR ---> Updating route Table
56.457580070892 SN.node[0].Communication.Routing         GPSR ---> RouteTable entry updated- Node [0]: [1;1;10]
56.457580070892 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
56.457580070892 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:1
56.457580070892 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
56.457580070892 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [1;1;10]
57.615844306663 SN.node[0].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [0], rand=0.272656
57.616312306662 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
57.616312306662 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:0
57.616312306662 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
57.616312306662 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [0;0;0]
57.846793879694 SN.node[2].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [2], rand=0.383442
57.847261879693 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
57.847261879693 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:2
57.847261879693 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
